Date,DownstateNY_Bench,NorthNJ_Bench,UpstateNY_Bench,NY_Bench,NJ_Bench,PR_Bench,VI_Bench,NYC_Bench,LongIsland_Bench,PtnmRcklndWstchtr_Bench,Poughkeepsie_Bench,Kingston_Bench,BrgnHdsnPassc_Bench,NewBrunswick_Bench,Newark_Bench,Albany_Bench,Binghamton_Bench,Buffalo_Bench,Elmira_Bench,GlensFalls_Bench,Ithaca_Bench,Rochester_Bench,Syracuse_Bench,Utica_Bench,Watertown_Bench
09/30/2012,6104221.6672,2848568.0875,2229967.9801,8840238.3123,3898053.6588,945727.17033,39126.547579,3957376.1532,1270558.9974,564974.35004,252593.44095,58718.725539,876979.90119,1006282.5714,965305.61487,441011.30412,106513.34058,543514.85553,38934.773411,55663.994451,55412.425164,508553.57198,311766.87514,126696.78886,41900.05083
10/31/2012,6109201.3628,2847018.5204,2230333.3812,8858845.0382,3900377.1759,944817.14427,39423.740768,3961506.995,1270161.1439,565370.25822,253358.50622,58804.459521,878034.23672,1004712.3126,964271.97104,441376.69157,106320.61126,543459.69574,39037.564913,56019.616846,55202.511801,509102.58154,311069.75622,126591.14013,42153.211155
11/30/2012,6082996.425,2835978.3008,2231291.372,8837359.7473,3885464.755,944114.25131,39357.390488,3946345.5539,1260631.9489,564166.73553,253054.05684,58798.129826,875070.76614,998926.79409,961980.74055,442659.35514,106164.79834,543768.07899,38661.037395,56025.787221,55364.168451,509273.67412,310848.40128,126396.27828,42129.792759
12/31/2012,6123524.3507,2851406.625,2234610.7504,8876488.8597,3906449.7359,941625.45507,39328.960621,3970500.4806,1274692.4001,566504.58156,253068.55133,58758.337093,877595.76921,1007307.9438,966502.91199,442195.32846,106654.49289,544370.57346,39023.204432,56185.778616,55546.30554,510098.66131,311774.41701,126420.81153,42341.177168
01/31/2013,6126832.0622,2857917.6389,2233281.6532,8876679.3465,3919794.1302,935441.77408,39342.496648,3975623.2931,1276189.9568,563916.58466,252623.53887,58478.68879,877532.21104,1010991.296,969394.1318,442287.72984,107052.89926,545312.74913,39072.649567,54444.662683,55587.805969,508912.03269,311887.11825,126600.98647,42123.019379
02/28/2013,6137435.4276,2865264.5952,2236066.861,8893015.8282,3928619.9039,933245.82806,39143.501518,3979463.062,1280829.9584,564601.49963,253687.08719,58853.820367,878352.33251,1014268.4832,972643.77951,443692.83035,106364.00666,545846.71737,38597.568728,54756.65941,55947.562921,510254.15396,312060.90657,126273.45731,42272.997747
03/31/2013,6152299.4769,2873745.4093,2237555.031,8913354.3461,3932334.405,932067.43322,39088.194213,3992211.5724,1282192.6827,565343.46299,253817.6268,58734.132028,880226.29219,1018634.531,974884.58615,444222.25252,106167.20707,546592.63887,38492.901335,54623.912852,55998.17289,510304.84201,312933.88963,126169.29333,42049.920447
04/30/2013,6177319.8029,2865093.028,2234746.7745,8933491.2282,3923346.1916,927791.01042,39029.707039,4010726.0257,1286631.3858,567722.98119,253311.85285,58927.55725,880105.04178,1014092.4344,970895.55181,444288.73862,105990.98096,545661.14214,38051.525412,54974.684048,55753.601674,510276.4141,311475.89532,125882.00471,42391.787515
05/31/2013,6176461.3661,2866989.1923,2238505.6749,8927466.7087,3922338.2975,928123.52543,38916.37984,4011376.9521,1285632.4752,566953.68392,253253.61106,59244.643812,879785.60824,1015563.5988,971639.98521,445025.01013,106489.43531,545965.48044,38184.643954,54866.316412,56467.961961,510529.70345,312025.42704,126674.38496,42277.311237
06/30/2013,6185513.1241,2871464.8715,2233325.3121,8936492.5059,3930555.9905,926884.7581,38797.168229,4018086.5914,1287069.8241,567994.32163,253473.97234,58888.414588,883761.74046,1017129.1084,970574.02265,445142.68064,105981.42091,545842.72766,37976.917948,55196.523911,54894.391204,509138.67491,310946.52792,126226.69718,41978.749808
07/31/2013,6203668.3271,2873320.6663,2233850.9322,8949570.6923,3933155.8994,918511.22344,38162.463899,4032595.7835,1288486.044,568850.83702,254129.95827,59605.704345,885445.80758,1018020.3923,969854.46643,445378.72344,105671.35006,546725.67642,38015.191149,55080.478999,54908.870071,508796.42787,311023.51959,125975.78077,42274.913802
08/31/2013,6209249.184,2880705.8407,2235717.5281,8966244.7426,3943654.1572,924032.90036,38330.524896,4038650.2166,1288958.8849,567899.77085,254149.74214,59590.56945,887968.04821,1022874.4101,969863.38234,445153.407,105790.81296,547382.86749,37947.060051,54948.919573,55501.371648,509374.35163,310817.64763,126499.86764,42301.222494
09/30/2013,6223351.5618,2883843.3036,2240375.5708,8995391.4852,3942826.6918,920243.58982,38257.252733,4047628.2042,1290811.135,569456.04988,255695.76578,59760.406935,888056.00292,1025015.5073,970771.79333,446061.40875,105295.718,548429.98742,37931.848575,54693.120308,56873.13157,510720.83895,311648.10684,126535.59382,42185.8166
10/31/2013,6250419.1583,2884377.1807,2242248.4922,9010467.9327,3942500.7237,920870.12141,38192.223044,4068406.906,1295864.8176,571856.95059,254376.00675,59914.47733,887465.28873,1025855.4501,971056.44181,445806.58338,105153.38864,549062.61558,37982.540717,55002.833442,56852.81074,510420.38387,312731.31548,126903.94202,42332.078369
11/30/2013,6267196.8286,2893255.6854,2244865.6379,9033879.2812,3948444.5293,921640.90665,38052.33498,4082465.2628,1297829.8678,572365.3236,254460.6031,60075.771258,889903.83348,1027369.9304,975981.92145,447055.55113,104803.32682,549600.98379,37985.458304,54994.189005,57005.033522,511344.36421,313031.05283,126612.18865,42433.489606
12/31/2013,6271871.1013,2886116.9064,2244148.2286,9033128.0108,3945347.4543,922150.97542,37988.324503,4089108.1052,1297523.1237,571190.00023,254294.82693,59755.045193,888091.72157,1026049.3816,971975.80318,447324.6294,104135.03606,549218.11226,37825.42968,55209.635013,57433.274736,511536.02157,312642.29136,126542.4183,42281.38024
01/31/2014,6269368.5612,2884523.7868,2238329.995,9019682.6445,3944723.0308,916956.8217,37607.713163,4092322.8654,1293791.6333,570928.63818,252694.83192,59630.592469,886903.79481,1028977.5719,968642.4201,444950.32676,104372.16177,548814.29136,38127.468143,55320.62293,55534.786498,511006.42701,311504.08658,126052.95649,42646.867489
02/28/2014,6285925.2813,2880230.7323,2243917.5763,9045676.1171,3938114.3711,916826.44151,38067.141835,4105840.7864,1296080.6225,570586.44057,253733.63989,59683.79186,883531.04594,1028179.4708,968520.21559,446471.63437,104309.28859,549597.18743,38276.516688,55312.79647,56688.786339,512202.46137,312766.90464,125711.53961,42580.460784
03/31/2014,6297595.3626,2888003.2969,2243978.8634,9060373.8464,3940541.6165,915158.70973,37625.26628,4114895.566,1297412.9606,571442.8485,254272.66171,59571.325786,886219.71464,1031291.9494,970491.63291,447287.45787,104561.28921,549482.96176,38250.796097,55360.799961,56844.205766,512269.38193,312057.50127,125489.93293,42374.536554
04/30/2014,6315976.2569,2901745.1773,2244540.0992,9084150.908,3965454.3044,912102.35012,37649.789939,4131556.4935,1298164.4621,571665.38432,254832.99977,59756.917177,891005.67806,1035918.2767,974821.22245,447498.36596,104393.99847,551384.90624,38080.976794,55369.480661,56293.860145,511206.75801,312577.30184,125552.08448,42182.366613
05/31/2014,6334394.4818,2907149.8654,2243617.8033,9103385.37,3970426.445,913108.81309,37652.167069,4144817.076,1300831.9928,573406.50647,255424.51215,59914.394396,890926.75713,1038372.1487,977850.95961,448078.5293,104052.55428,550562.3384,38101.344362,55872.365343,56101.764774,511190.06388,311644.25524,125631.36635,42383.221363
06/30/2014,6345088.7919,2905424.0786,2245881.3499,9122247.8555,3967123.438,905413.89009,37571.28464,4156268.9002,1299176.4315,574018.87641,255786.36243,59838.221252,891495.32567,1039248.6826,974680.07032,448461.04873,104815.8839,551352.21511,38177.985086,55184.806899,56415.996188,511592.42401,312376.56105,125216.0619,42288.367015
07/31/2014,6358570.7221,2911696.6476,2245780.2077,9132327.8259,3970628.4547,901794.10095,37661.781838,4167120.5118,1301734.2875,574355.48539,255554.26469,59806.172711,894563.34073,1042799.8716,974333.43527,448866.98214,104301.34553,551666.39887,38033.020061,55142.114162,56051.374671,511465.97197,312391.18411,125528.86508,42332.951064
08/31/2014,6380302.5976,2912057.1116,2247504.281,9156978.1462,3972043.0974,906908.73253,37746.769737,4186434.9122,1303254.7199,574484.77919,256196.03034,59932.155874,894042.11555,1041487.6535,976527.34258,449366.75214,104169.75157,551829.08703,38162.567761,55319.022186,55878.728396,512229.08938,312887.21963,125283.34851,42378.714422
09/30/2014,6385005.407,2915875.4956,2248041.6689,9161081.1143,3975688.3521,905923.61531,38080.370318,4190749.0256,1303105.9528,575044.33366,256187.75514,59918.339702,895158.03799,1042802.5669,977914.89071,449488.60919,104158.82012,551895.6775,38211.934552,55362.706176,55732.677092,512383.99378,312654.68683,125665.39465,42487.169
10/31/2014,6406781.0533,2916291.5413,2251022.7405,9176559.52,3977336.1079,907263.56339,37978.947385,4206251.2497,1306949.7229,576964.64055,256826.47097,59788.969185,893637.91958,1046001.8001,976651.82164,451510.32078,103961.93868,552140.3542,38702.151653,55706.404779,56122.061734,512686.93678,312740.44862,125114.79627,42337.326985
11/30/2014,6424630.8828,2920550.0187,2249601.7876,9193772.2211,3980209.5106,907956.28039,37991.180748,4219240.7059,1308891.9426,578369.53711,258338.70063,59789.996552,894400.08362,1047272.1869,978877.74813,451396.16674,103751.63333,551487.9215,38293.805499,55486.679889,56154.610008,512947.14143,312896.33686,125061.99014,42125.502166
12/31/2014,6434657.5262,2926842.9008,2252056.6931,9206190.0836,3988253.8485,908569.96569,38203.741183,4229256.4693,1308235.1837,579276.6428,257877.37378,60011.85666,898231.88049,1049711.2955,978899.72489,451873.62157,103619.83086,552680.43946,38229.164562,55556.429598,56174.956096,513629.78123,312640.44128,125542.43708,42109.59137
01/31/2015,6445265.5676,2924550.6443,2253896.6016,9214212.2831,3982761.6451,907351.21002,38116.806119,4238820.8938,1308856.0423,579406.66951,258114.26595,60067.696,898181.94543,1046609.249,979759.44994,454415.51235,103291.07603,551996.61935,37767.543239,55788.106144,56422.139758,513892.05916,312892.11211,125075.65102,42355.782448
02/28/2015,6451035.1203,2923299.1029,2251412.3818,9218091.1154,3982258.626,907631.37515,37889.419355,4245383.1757,1309020.374,578723.80463,258021.32031,59886.445668,895649.09648,1048924.3554,978725.65105,453423.7258,103154.27373,551883.39044,37951.123701,55832.388155,56518.354834,512990.50258,312703.98327,124695.61159,42259.027665
03/31/2015,6458166.8283,2931095.7842,2252070.6703,9226081.8289,3986601.67,907810.49186,37836.367677,4251401.1556,1308847.8915,579515.13965,258467.43072,59935.210728,899336.98147,1051363.2926,980395.51019,453116.93145,102848.88983,551855.45922,38101.176119,55999.262567,56497.482699,512885.74061,313026.16654,125289.13827,42450.42296
04/30/2015,6477551.0841,2934442.6725,2255169.2552,9249321.2625,3994650.7706,907016.68055,37750.605898,4265201.8054,1312605.1195,580583.89649,259092.16418,60068.098518,899168.80911,1055341.8228,979932.04056,453968.06615,102997.58958,553626.65214,38198.58241,55051.129344,56911.206196,514437.31911,313100.38336,124613.47459,42264.852358
05/31/2015,6496960.3847,2941037.0144,2262634.6386,9277597.8879,4005954.844,901561.86071,37972.728838,4274520.0401,1319828.7341,582659.50762,259544.63151,60407.471336,902251.96828,1059678.9289,979106.11723,455206.34977,102995.46355,555932.25739,38222.545107,56455.415453,56935.097373,515482.29546,313537.78362,125174.42627,42693.004655
06/30/2015,6506060.3673,2936863.6225,2263567.457,9288621.7894,4001745.4067,896732.31567,37834.426813,4283463.3401,1319432.934,583543.94332,259446.11786,60174.031889,901436.00575,1059176.8238,976250.79295,455220.03209,102785.31387,556327.73689,38282.676991,56045.22727,57099.710309,516598.93806,312751.39985,125475.52933,42980.892297
07/31/2015,6525632.961,2946165.9585,2267149.2566,9310689.407,4012218.566,897481.99806,38067.031585,4299467.308,1322396.4993,584025.77631,259540.59661,60202.780754,902839.02541,1060639.1117,982687.82146,455959.32817,103067.57745,557144.77321,38252.663362,55869.743294,56985.448702,517802.35552,313589.00966,125691.37558,42786.981686
08/31/2015,6536230.9121,2950793.5574,2267800.4495,9318688.5143,4016730.5399,899037.27069,37704.458706,4305545.3268,1323770.9163,586218.22397,260228.49619,60467.948826,902590.20766,1065712.387,982490.96277,456100.83133,102889.16907,557092.63901,38099.65937,56040.111935,57283.036027,518519.95944,313206.24303,125801.96662,42766.833711
09/30/2015,6535780.489,2951824.2841,2266895.9762,9317977.7922,4019176.5629,899646.03942,37373.652918,4305021.3827,1324550.0694,585729.21453,259921.92737,60557.894962,903380.44394,1066326.9221,982116.91813,455882.32658,102798.50871,556777.60119,38101.308527,56685.628414,56732.414259,517382.82943,313650.35321,126094.30826,42790.697644
10/31/2015,6561218.1232,2961018.9948,2270599.8542,9347970.4682,4033376.788,899449.13233,37860.503959,4329493.1425,1325244.1835,584936.56108,260853.99992,60690.236142,905930.03294,1068657.0801,986431.88178,457252.69705,102941.53193,558552.0566,37918.649224,55844.120394,56935.22572,518885.23577,314433.33171,125103.50557,42733.500236
11/30/2015,6569109.8765,2962496.7024,2273092.8654,9360839.3269,4036266.7716,895531.58816,38055.6768,4336699.14,1324891.2189,585511.95948,261176.54155,60831.016508,906155.61307,1069700.4089,986640.68049,457207.66359,103408.92771,558582.04779,37823.414815,55887.219145,57042.513462,519276.97539,314953.05592,125868.42351,43042.624033
12/31/2015,6577234.6826,2963671.6049,2274147.0599,9368379.8429,4038590.9881,896669.09792,38061.354746,4344255.1297,1326360.8243,583961.36531,261648.3529,61009.010447,905040.20356,1073031.9651,985599.43621,458152.35958,103295.57821,559194.19989,37745.844266,55573.079512,57157.890945,519507.46705,315244.06326,125343.14061,42933.436588
01/31/2016,6589097.4533,2964417.1362,2275477.0575,9376900.0651,4038128.0779,896707.76056,38347.38484,4349241.2982,1327570.9483,589374.50329,261920.9298,60989.773763,906555.52024,1075200.4734,982661.14252,459903.55638,103076.47358,558348.51433,37301.586401,55761.49825,56220.596676,522211.13556,314580.01725,125363.58204,42710.097054
02/29/2016,6593970.8527,2969214.951,2276085.7732,9385005.3939,4043490.9375,894601.03232,38506.105903,4353125.4393,1329862.5881,588554.38858,261428.925,60999.511733,906429.56599,1076697.3123,986088.0727,460330.18726,103325.13775,559139.71965,37322.29378,55713.147083,56847.605611,520313.66645,314595.45926,125948.74388,42549.81252
03/31/2016,6612724.0309,2978977.7042,2280133.7365,9407890.2434,4055097.2428,893362.7182,38345.626816,4363473.933,1335041.8798,590680.2153,262481.4471,61046.555841,909501.52243,1080928.9325,988547.24926,461488.30458,103281.91357,559154.71459,37243.381874,55802.515229,56908.343844,521749.16578,315952.19276,125959.41604,42593.788249
04/30/2016,6633635.2375,2982459.1865,2291092.073,9442855.5354,4061373.5181,893022.24043,38430.864993,4379911.5925,1337808.1943,591695.82137,262870.2077,61349.421652,909666.2658,1082446.5972,990346.32346,463122.69722,103783.80593,562048.44437,37396.799823,55782.570571,57610.033402,523593.70117,318484.30174,126742.77099,42526.947766
05/31/2016,6609293.7535,2978512.9559,2279173.3396,9402357.51,4056227.4351,892356.47711,38188.675729,4362571.4919,1334197.7132,588364.34156,263055.21632,61104.990553,908658.75284,1081003.6683,988850.53479,460521.23316,103319.60751,559866.90309,37156.231755,55157.128012,57520.560799,521227.15421,315918.60208,126270.1234,42215.79555
06/30/2016,6624348.0279,2982303.5386,2279808.5471,9421049.7464,4060631.1019,890909.26785,38328.256483,4372780.1128,1336430.9054,590055.65977,263479.72677,61601.623169,912062.42565,1081770.2832,988470.82977,461110.56366,103017.41187,559875.54257,36813.946644,55608.73061,58028.753311,519956.15838,316275.93914,126715.13634,42406.364553
07/31/2016,6647183.2712,2989439.0872,2285811.8572,9447514.9186,4075737.349,892297.47779,37981.44577,4389244.1857,1340429.9745,592325.41819,264371.05011,60812.642713,913221.80091,1086442.3078,989774.97854,463840.07005,103583.58839,561271.37624,36946.093907,55921.120243,57265.35303,520874.23933,316353.41924,127162.56513,42594.031615
08/31/2016,6659394.9136,2993461.8973,2284704.4465,9455924.9517,4078080.4154,893643.59474,38154.046162,4397898.0383,1343418.4731,592719.94204,264249.9993,61108.460846,915037.04117,1087934.5332,990490.32287,464352.8914,103634.49493,560798.28073,36935.310211,55990.878091,57397.774443,519851.26604,316082.57677,127147.95806,42513.015766
09/30/2016,6665869.6877,3004351.2362,2285701.5851,9469130.7228,4091216.5511,896629.0457,37772.690485,4400561.6623,1345272.3614,593929.0714,264879.45361,61227.138925,918001.01854,1093356.7174,992993.50026,464158.95182,103738.44106,561484.7982,36902.308392,56274.859696,57382.733056,519490.29857,316241.08041,127500.32809,42527.785862
10/31/2016,6659297.0405,3000125.0599,2285983.0785,9463043.3267,4087231.0558,897412.56379,38023.73742,4397136.788,1343446.9815,593326.82128,264180.14067,61206.309065,918953.45795,1091425.4634,989746.13848,464784.19406,103689.96453,561100.65031,36635.368168,56084.228645,56845.195992,520500.55298,316244.8549,127643.81334,42454.255615
11/30/2016,6666803.9189,3001686.6512,2285560.3674,9471505.7523,4089746.4276,893801.51224,38309.651377,4402977.6018,1344341.288,593773.75381,264510.85134,61200.423989,919750.25846,1092403.1468,989533.24594,464191.13087,103865.63294,561603.04567,36662.678492,56289.795281,56772.507383,520342.26336,315728.8565,127962.63529,42141.821632
12/31/2016,6682397.5029,3007159.2888,2283381.6836,9486403.6637,4096516.5931,893735.63252,38426.382042,4415248.6347,1345955.9963,595212.13396,264861.35586,61119.382112,919719.16174,1096762.0552,990678.07192,465118.21382,103569.91622,559624.25457,36681.793681,56640.949413,56293.593762,520061.03743,316069.30835,127307.83629,42014.780073
01/31/2017,6704435.6997,3013092.0811,2288955.6015,9508903.2531,4104520.9672,890086.56602,38588.101658,4430561.5696,1348389.0254,597142.00103,266540.90971,61802.193955,922235.94341,1098449.2351,992406.90258,464811.44327,103777.80602,562875.05317,36837.419307,56705.635535,56609.99997,520946.55388,316615.93902,127643.87697,42131.874409
02/28/2017,6715262.9882,3018475.8867,2290924.026,9522578.096,4109703.0823,887084.28629,38390.759687,4441924.1631,1348643.3771,597859.65398,265459.92766,61375.866361,922472.84914,1101103.3905,994899.64705,465654.43414,103774.60185,563624.59573,36882.395528,56643.167985,56679.425536,521295.76225,316217.09439,128067.03152,42085.517038
03/31/2017,6718307.4121,3017432.2317,2288650.0033,9519968.03,4107910.8866,885972.44994,38626.427397,4446183.1,1348239.2729,597430.11254,265056.37474,61398.551967,922196.92339,1100279.1268,994956.18152,466169.3417,104096.47696,563315.9545,36702.607724,56707.7643,56633.133877,519241.55343,315932.9125,127755.82719,42094.431081
04/30/2017,6716251.0673,3015107.527,2291017.8244,9522932.6459,4105662.096,883411.38911,38612.222062,4447240.7633,1346576.824,595594.00916,265530.40525,61309.065559,922286.05624,1097226.9587,995594.51203,466941.5405,103361.02033,561295.03384,36590.575151,56537.422683,57002.958669,523329.35764,316020.66014,127663.52955,42275.725932
05/31/2017,6742234.7296,3027457.4829,2287826.6211,9541292.7753,4120872.7552,882915.95806,38325.253093,4463478.2828,1352587.7733,598000.25726,266738.13392,61430.282319,926501.87008,1101642.9838,999312.629,465619.5184,103836.72243,562359.08738,36682.627086,56232.137927,57123.654849,521619.78506,315161.75707,127349.40065,41841.93027
06/30/2017,6754333.777,3034764.0179,2292416.8169,9563523.6565,4131680.1508,880807.47777,38371.489942,4469954.241,1355126.0037,600373.32691,267213.5798,61666.625639,927936.75334,1105226.51,1001600.7546,466395.0712,103859.47529,563177.10401,36851.803902,56178.155171,57554.978637,521987.23619,315828.67661,128465.38468,42118.931206
07/31/2017,6756012.606,3030562.7556,2289213.8293,9560076.456,4122104.4544,873339.06515,37948.489639,4472393.3952,1354352.7713,598957.54777,268471.54508,61837.34673,922416.21648,1107024.1079,1001122.4313,466497.19802,103333.99017,563663.0847,36525.558017,56152.725711,56886.75925,520882.22728,315491.65289,127645.31159,42135.321688
08/31/2017,6765803.6637,3036140.3254,2292915.4432,9575340.532,4129100.9669,874931.65143,37825.75856,4478694.9089,1356437.7182,600154.82553,268849.50083,61666.710171,924739.32333,1108303.2496,1003097.7525,467276.35516,103886.90433,564129.79745,37274.257983,55929.904942,56604.503204,521718.86164,316604.41206,127201.10412,42289.342307
09/30/2017,6774732.401,3039953.5379,2294578.3303,9588614.0643,4137154.5201,866694.05672,36193.337125,4483825.5978,1359304.317,600633.29007,269489.18967,61480.006493,925014.28707,1111238.4152,1003700.8357,468165.77825,103942.23949,564852.45824,36709.934516,55939.141289,56388.200827,522774.26549,316660.96598,127075.46293,42069.883304
10/31/2017,6778332.8973,3043452.7621,2296247.4019,9595500.7186,4140440.7637,826761.09317,33875.821702,4491648.6102,1355832.9482,599949.45385,269076.35783,61825.527249,925495.25772,1114321.7013,1003635.8031,468253.18713,104059.53797,564824.92587,36819.229892,56098.326819,56299.547705,523086.623,316997.46558,127757.00071,42051.55726
11/30/2017,6786455.0909,3046281.9841,2299999.3536,9608337.251,4142547.5848,840276.1511,33605.396829,4496755.2418,1357200.2266,601070.66422,269562.81129,61866.147052,925649.04971,1114988.9178,1005644.0167,468773.91029,103843.88446,567073.87811,36787.960459,56288.9513,56106.820829,523676.20407,317682.87821,127412.98757,42351.878323
12/31/2017,6802446.3261,3052976.1132,2300566.1029,9626820.3178,4150522.8844,859223.14037,34241.526142,4511876.9269,1358173.2784,601122.82542,269835.34874,61437.946609,926111.28873,1119059.6434,1007805.1811,469323.64385,104157.43045,565836.68465,36695.423178,56194.367994,56217.582062,524131.88986,317819.95813,127777.54415,42411.578576
01/31/2018,6795254.7141,3042099.2893,2295965.7875,9612448.4313,4140300.7042,850612.2116,32831.421315,4510971.2969,1352070.4485,600182.20172,270244.87219,61785.894833,924723.42103,1111715.278,1005660.5902,467156.78306,104340.0783,564108.09077,36899.871264,55755.641751,56237.121768,523585.14151,317856.15419,127851.94297,42174.961889
02/28/2018,6826438.4693,3052645.0469,2299376.3662,9646312.2644,4154043.2967,854081.99709,33038.116036,4532084.833,1359155.2367,601785.43046,271167.79008,62245.179119,926622.44334,1116359.354,1009663.2495,469317.88182,104335.70854,564935.44184,36734.923765,55943.685644,56378.407573,524295.88059,317663.64487,127545.92359,42224.867949
03/31/2018,6836963.174,3048468.3933,2300716.7699,9653211.5362,4148182.7608,854747.00517,33026.118554,4546256.1585,1356567.221,601623.28627,270270.16979,62246.338439,925718.93143,1114803.125,1007946.3369,469554.07206,104280.54639,564596.85431,36867.951048,55633.462014,56716.692377,524867.32298,318236.7815,127857.60809,42105.479167
04/30/2018,6839611.0393,3047816.1034,2300360.1683,9655378.271,4148806.0043,860004.90523,32830.59286,4547575.5544,1358288.1698,601270.67604,270520.3599,61956.279163,924302.53122,1115854.5605,1007659.0117,469268.32,104115.80995,564681.18362,36802.630774,55724.347014,56554.121456,525141.84193,318562.40906,127402.45653,42107.048008
05/31/2018,6853451.1044,3055815.1228,2306485.4285,9670639.0325,4155262.3342,862177.8282,33238.079988,4557172.8983,1360442.1897,603467.12128,270229.38636,62139.508793,925657.6488,1119808.9208,1010348.5532,470724.01353,104420.53445,566355.91114,36811.719378,55974.057725,56794.315257,526197.75568,319303.62341,127749.42024,42154.077702
06/30/2018,6869579.6688,3057123.5085,2308609.9082,9699881.9452,4164403.6881,864733.82681,33298.64841,4568340.0549,1362169.4136,605633.54262,271090.83759,62345.820157,925040.08732,1119670.2762,1012413.145,471071.29825,104445.16034,566540.79118,36899.966001,56170.462061,57010.124726,526156.97381,319442.98137,128663.94839,42208.202073
07/31/2018,6845549.5932,3055905.0661,2307722.1447,9684511.0765,4163402.9347,867527.93529,33379.848844,4547694.1667,1359359.2922,605635.93321,270373.29046,62486.910622,925118.9699,1118855.2168,1011930.8794,470458.96233,104443.94209,567547.33785,36291.742111,56090.271343,57152.71614,525914.80022,319710.0434,127921.68193,42190.647294
08/31/2018,6855293.4304,3060018.8817,2310899.1555,9694172.1913,4167033.4518,870047.76533,34173.775727,4558120.8874,1358898.9184,605259.94165,270764.40075,62249.282149,926410.88473,1121610.9695,1011997.0275,470298.20964,104420.88284,568629.79599,36691.306642,56008.022916,56848.177139,527103.8212,320839.31815,127967.46449,42092.156488
09/30/2018,6863934.6497,3059300.5091,2308922.9223,9691746.8377,4165460.441,868166.97589,34543.286455,4568769.5069,1357156.4793,604507.56274,271266.14604,62234.954761,926074.41652,1121749.0689,1011477.0237,470414.15225,104357.58705,568011.20761,36819.476522,55621.157038,57029.522887,527775.95695,319853.06823,127012.92598,42027.867812
10/31/2018,6892319.3651,3068980.4242,2309557.656,9727181.4106,4177393.259,867114.49902,34697.649309,4589686.2626,1360519.0908,607829.53305,272433.42729,61851.051338,930687.28438,1124355.3727,1013937.7671,470434.69994,104452.37931,568393.5604,36992.738983,55580.626547,57379.12211,527311.75229,319120.49443,127728.72312,42163.55884
11/30/2018,6898111.1077,3074936.4094,2307503.0864,9734156.307,4185682.834,872160.93112,34981.917078,4596106.1292,1359573.4428,608160.71938,272856.01663,61414.799691,932917.78539,1127637.4402,1014381.1838,471323.61201,104303.26806,566452.74843,36901.295447,55473.857945,57006.739683,527168.86516,319316.61078,127726.28237,41829.806488
12/31/2018,6911565.7355,3073938.2732,2309840.5114,9750161.4839,4186090.0728,870085.21531,35188.298749,4606354.5469,1361948.4657,608377.84531,273158.42011,61726.457493,932482.40999,1126655.5356,1014800.3276,471242.33957,104536.60642,566845.46724,37114.130885,55674.995726,56930.912031,527210.86554,319947.0176,128236.25307,42101.923315
01/31/2019,6929686.331,3077975.4593,2310668.9569,9760729.6408,4190343.6249,876469.86781,35963.220535,4622696.768,1361275.6782,608537.36057,275290.97934,61885.544869,931903.43684,1127002.216,1019069.8065,470935.42046,104382.24185,568822.25718,36877.929924,55203.640425,56380.419674,526659.50643,320332.42255,129118.99241,41956.126031
02/28/2019,6942809.6427,3075900.1115,2307627.2306,9769739.9001,4189477.2682,877455.46057,36588.435865,4635729.3256,1362554.1303,608992.65087,273955.18046,61578.355466,932366.37327,1126742.7546,1016790.9837,469744.16618,104057.38204,568059.00271,36896.704317,55346.662473,56207.870629,526821.49169,319453.65746,129003.79258,42036.500514
03/31/2019,6960601.1035,3078253.6961,2309307.1348,9780923.3968,4192151.6434,879193.20555,36725.152011,4653581.8341,1362945.7631,607892.50963,274597.69693,61583.299674,932457.86061,1127445.7727,1018350.0628,469860.60302,104238.55639,568344.72562,36952.274028,55501.954065,56606.494355,526582.00765,320068.19188,129131.52109,42020.80672
04/30/2019,6968554.8958,3080477.874,2310351.7529,9791255.624,4192109.5549,878524.7047,37499.155273,4662115.651,1360329.2497,609614.48294,274903.00187,61592.510297,932928.22078,1127804.5498,1019745.1034,470724.0816,104276.44053,568954.20144,36920.608561,55418.738233,54672.64468,528148.66434,320169.67372,129303.48554,41763.214244
05/31/2019,6970297.7647,3074001.18,2306195.118,9780880.1191,4181430.7142,878097.03297,37795.74302,4667171.7696,1357807.4338,609379.92391,274494.28758,61444.349816,930268.51444,1125808.2462,1017924.4194,469891.96022,103928.29589,566879.1528,36631.420166,55188.464631,55439.053499,526644.85943,320736.90393,129159.78795,41695.219487
06/30/2019,6967755.7394,3079315.6293,2305348.5717,9787772.2866,4188376.3256,881448.79283,37670.651745,4665867.7994,1358203.8728,608931.1313,273580.07405,61172.8618,931646.38953,1127569.9432,1020099.2965,470083.54083,104091.46963,566189.04067,36530.893787,55126.418679,55421.068437,527023.49919,320801.56178,128751.54348,41329.535235
07/31/2019,6942550.9542,3089541.3988,2300719.8747,9777564.1577,4203388.8861,881004.03727,38351.052963,4639264.2403,1358175.9019,610374.4685,273660.06733,61076.276211,934788.64842,1131130.3871,1023622.3633,470493.76869,103724.9876,565310.62407,36650.857899,55209.975187,54824.039059,525071.74996,320284.90705,127963.32668,41185.638501
